REF_DATE,GEO,DGUID,Labour force characteristics,Gender,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1976-02,Canada,2021A000011124,Population,Men+,25 to 54 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065032,1.1.2.6.1.2,4335.5,,,,1
1976-02,Canada,2021A000011124,Population,Men+,55 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062980,1.1.2.7.1.1,1740.5,,,,1
1976-02,Canada,2021A000011124,Population,Men+,55 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065059,1.1.2.7.1.2,1740.5,,,,1
1976-02,Canada,2021A000011124,Population,Men+,55 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884804,1.1.2.9.1.1,916.2,,,,1
1976-02,Canada,2021A000011124,Population,Men+,55 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v101884805,1.1.2.9.1.2,916.2,,,,1
1976-02,Canada,2021A000011124,Population,Women+,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062827,1.1.3.1.1.1,8538.8,,,,1
1976-02,Canada,2021A000011124,Population,Women+,15 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064906,1.1.3.1.1.2,8538.8,,,,1
1976-02,Canada,2021A000011124,Population,Women+,15 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v21581001,1.1.3.8.1.1,7520.0,,,,1
1976-02,Canada,2021A000011124,Population,Women+,15 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v21581002,1.1.3.8.1.2,7520.0,,,,1
1976-02,Canada,2021A000011124,Population,Women+,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062854,1.1.3.2.1.1,2241.0,,,,1
1976-02,Canada,2021A000011124,Population,Women+,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064933,1.1.3.2.1.2,2241.0,,,,1
1976-02,Canada,2021A000011124,Population,Women+,15 to 19 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062881,1.1.3.3.1.1,1148.2,,,,1
1976-02,Canada,2021A000011124,Population,Women+,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064960,1.1.3.3.1.2,1148.2,,,,1
1976-02,Canada,2021A000011124,Population,Women+,20 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062908,1.1.3.4.1.1,1092.8,,,,1
1976-02,Canada,2021A000011124,Population,Women+,20 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064987,1.1.3.4.1.2,1092.8,,,,1
1976-02,Canada,2021A000011124,Population,Women+,25 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062935,1.1.3.5.1.1,6297.8,,,,1
1976-02,Canada,2021A000011124,Population,Women+,25 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065014,1.1.3.5.1.2,6297.8,,,,1
1976-02,Canada,2021A000011124,Population,Women+,25 to 54 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062962,1.1.3.6.1.1,4302.9,,,,1
1976-02,Canada,2021A000011124,Population,Women+,25 to 54 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065041,1.1.3.6.1.2,4302.9,,,,1
1976-02,Canada,2021A000011124,Population,Women+,55 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062989,1.1.3.7.1.1,1994.9,,,,1
1976-02,Canada,2021A000011124,Population,Women+,55 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065068,1.1.3.7.1.2,1994.9,,,,1
1976-02,Canada,2021A000011124,Population,Women+,55 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884806,1.1.3.9.1.1,976.1,,,,1
1976-02,Canada,2021A000011124,Population,Women+,55 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v101884807,1.1.3.9.1.2,976.1,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062810,1.2.1.1.1.1,10389.8,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064889,1.2.1.1.1.2,10132.7,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884808,1.2.1.1.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884809,1.2.1.1.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884810,1.2.1.1.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v21581003,1.2.1.8.1.1,10199.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v21581004,1.2.1.8.1.2,9949.7,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 64 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884811,1.2.1.8.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884812,1.2.1.8.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884813,1.2.1.8.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062837,1.2.1.2.1.1,2857.1,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064916,1.2.1.2.1.2,2678.4,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884814,1.2.1.2.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884815,1.2.1.2.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884816,1.2.1.2.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 19 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062864,1.2.1.3.1.1,1177.8,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064943,1.2.1.3.1.2,1057.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 19 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884817,1.2.1.3.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 19 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884818,1.2.1.3.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,15 to 19 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884819,1.2.1.3.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,20 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062891,1.2.1.4.1.1,1679.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,20 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064970,1.2.1.4.1.2,1621.1,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,20 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884820,1.2.1.4.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,20 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884821,1.2.1.4.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,20 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884822,1.2.1.4.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062918,1.2.1.5.1.1,7532.6,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064997,1.2.1.5.1.2,7454.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884823,1.2.1.5.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884824,1.2.1.5.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884825,1.2.1.5.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 to 54 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062945,1.2.1.6.1.1,6350.4,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 to 54 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065024,1.2.1.6.1.2,6284.0,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 to 54 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884826,1.2.1.6.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884827,1.2.1.6.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884828,1.2.1.6.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062972,1.2.1.7.1.1,1182.2,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065051,1.2.1.7.1.2,1170.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884829,1.2.1.7.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884830,1.2.1.7.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884831,1.2.1.7.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884832,1.2.1.9.1.1,994.6,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v101884833,1.2.1.9.1.2,987.4,,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 to 64 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884834,1.2.1.9.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884836,1.2.1.9.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Total - Gender,55 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884838,1.2.1.9.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062819,1.2.2.1.1.1,6513.1,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064898,1.2.2.1.1.2,6332.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884840,1.2.2.1.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884841,1.2.2.1.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884842,1.2.2.1.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v21581005,1.2.2.8.1.1,6371.6,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v21581006,1.2.2.8.1.2,6198.5,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 64 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884843,1.2.2.8.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884844,1.2.2.8.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884845,1.2.2.8.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062846,1.2.2.2.1.1,1558.9,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064925,1.2.2.2.1.2,1449.2,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884846,1.2.2.2.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884847,1.2.2.2.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884848,1.2.2.2.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 19 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062873,1.2.2.3.1.1,627.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064952,1.2.2.3.1.2,556.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 19 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884849,1.2.2.3.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 19 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884850,1.2.2.3.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,15 to 19 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884851,1.2.2.3.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,20 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062900,1.2.2.4.1.1,931.6,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,20 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064979,1.2.2.4.1.2,892.9,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,20 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884852,1.2.2.4.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,20 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884853,1.2.2.4.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,20 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884854,1.2.2.4.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,25 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062927,1.2.2.5.1.1,4954.3,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,25 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065006,1.2.2.5.1.2,4883.1,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,25 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884855,1.2.2.5.2.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884856,1.2.2.5.3.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884857,1.2.2.5.4.1,,..,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,25 to 54 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062954,1.2.2.6.1.1,4127.4,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,25 to 54 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065033,1.2.2.6.1.2,4066.5,,,,1
1976-02,Canada,2021A000011124,Labour force,Men+,25 to 54 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884858,1.2.2.6.2.1,,..,,,1
